author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/287827148/;Санкт-Петербург;sale;flat;12;21;1;20.2;3850000;Красногвардейский;Полюстрово;12к1;Девяткино;Цветной Город
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297543571/;Санкт-Петербург;sale;flat;13;24;1;21.8;3850000;Красногвардейский;Полюстрово;25к3;Девяткино;Цветной Город
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298878358/;Санкт-Петербург;sale;flat;4;16;1;23.1;3900000;Фрунзенский;Загребский бульвар;21;;
ИП Куликов;real_estate_agent;https://spb.cian.ru/sale/flat/299610358/;Санкт-Петербург;sale;flat;1;5;-1;28.8;3915648;Красногвардейский;Челябинская ;37;Ладожская;
ID 57644710;unknown;https://spb.cian.ru/sale/flat/280428734/;Санкт-Петербург;sale;flat;16;24;1;18.6;3900000;Красногвардейский; Пахомовская;26;Гражданский проспект;Цветной Город
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/298226517/;Санкт-Петербург;sale;flat;1;5;1;11.2;3990000;Центральный; Чайковского;60;Чернышевская;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/279883263/;Санкт-Петербург;sale;flat;13;19;-1;24.4;3950000;Невский;Товарищеский проспект;19;Улица Дыбенко;AVENUE APART на Дыбенко
Городское Жилищное Агентство;real_estate_agent;https://spb.cian.ru/sale/flat/295292418/;Санкт-Петербург;sale;flat;16;24;1;27.0;3950000;Невский; Русановская;20к1;Ломоносовская;Аквилон SKY
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/295933544/;Санкт-Петербург;sale;flat;8;12;1;23.35;3950000;Пушкинский;проспект Старорусский;5к1;Шушары;Chkalov
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/294573849/;Санкт-Петербург;sale;flat;2;5;1;15.0;3980000;Центральный;Шпалерная ;34;Чернышевская;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/279491290/;Санкт-Петербург;sale;flat;5;5;1;16.3;3990000;Центральный;Суворовский проспект;47;Чернышевская;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/285798856/;Санкт-Петербург;sale;flat;19;25;1;22.2;4000000;Красногвардейский;Полюстрово;10к1;Академическая;Цветной Город
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/292271572/;Санкт-Петербург;sale;flat;2;18;-1;30.7;4000000;Невский;Товарищеский проспект;19;Улица Дыбенко;AVENUE APART на Дыбенко
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/294573455/;Санкт-Петербург;sale;flat;10;23;1;25.5;4000000;Красногвардейский; Чарушинская;24к1;Гражданский проспект;Цветной Город
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295141833/;Санкт-Петербург;sale;flat;15;26;-1;14.17;4040835;Московский; Орджоникидзе;44а;Московская;Гостиничный комплекс на Орджоникидзе
ID 12037129;homeowner;https://spb.cian.ru/sale/flat/299036229/;Санкт-Петербург;sale;flat;1;7;-1;12.0;4000000;Адмиралтейский;набережная Обводного Канала;132;Балтийская;
Сергей Васильев;realtor;https://spb.cian.ru/sale/flat/298678644/;Санкт-Петербург;sale;flat;6;22;-1;22.5;4050000;Выборгский;проезд Толубеевский;8к2;Парнас;Комплекс апартаментов START
Антон Смолев;realtor;https://spb.cian.ru/sale/flat/299120023/;Санкт-Петербург;sale;flat;23;24;1;24.8;4100000;Невский; Русановская;20к3;Ломоносовская;Аквилон SKY
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284892762/;Санкт-Петербург;sale;flat;2;3;1;20.71;4100000;Выборгский; Первомайская;26;Озерки;
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/293859883/;Санкт-Петербург;sale;flat;8;11;1;22.0;4100000;Пушкинский;проспект Старорусский;13к1;Купчино;All Inclusive
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297670832/;Санкт-Петербург;sale;flat;7;12;1;22.96;4128000;Пушкинский;проспект Старорусский;5к1;Звездная;Chkalov
ID 112231033;homeowner;https://spb.cian.ru/sale/flat/297311083/;Санкт-Петербург;sale;flat;7;23;1;23.0;4100000;Красногвардейский; Чарушинская;24к1;Гражданский проспект;Цветной Город
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298727158/;Санкт-Петербург;sale;flat;1;3;1;19.3;4190000;Кировский;переулок Майков;4а;;
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298795756/;Санкт-Петербург;sale;flat;18;25;1;19.8;4190000;Приморский;набережная Реки Каменки;21к1;Проспект Просвещения;Заповедный парк
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297954250/;Санкт-Петербург;sale;flat;20;20;-1;23.0;4150000;Выборгский;проезд Толубеевский;8к2;Парнас;Комплекс апартаментов START
Никита Кузьменко;realtor;https://spb.cian.ru/sale/flat/298700826/;Санкт-Петербург;sale;flat;5;12;1;23.88;4150000;Пушкинский;Школьная ;;Купчино;Chkalov
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/296021394/;Санкт-Петербург;sale;flat;17;24;1;21.1;4200000;Красногвардейский; Пейзажная;24к2;Лесная;Цветной Город
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/287715396/;Санкт-Петербург;sale;flat;3;3;1;23.16;4200000;Выборгский; Первомайская;26;Озерки;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/290453206/;Санкт-Петербург;sale;flat;1;6;1;27.0;4200000;Красносельский; Первого Мая;3;Проспект Ветеранов;
ID 77602356;unknown;https://spb.cian.ru/sale/flat/298783339/;Санкт-Петербург;sale;flat;18;23;1;26.7;4200000;Красногвардейский;Полюстрово;8к4;Девяткино;Цветной Город
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296738869/;Санкт-Петербург;sale;flat;8;15;1;23.0;4299000;Невский; Русановская;24;Пролетарская;Аквилон SKY
TOP GRADE ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/298690810/;Санкт-Петербург;sale;flat;19;23;1;21.0;4290000;Красногвардейский; Чарушинская;24к1;Девяткино;Цветной Город
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/292859314/;Санкт-Петербург;sale;flat;16;25;1;19.4;4300000;Приморский;набережная Реки Каменки;21к1;Проспект Просвещения;
Озерки;real_estate_agent;https://spb.cian.ru/sale/flat/297459991/;Санкт-Петербург;sale;flat;10;15;1;17.0;4300000;Красногвардейский;проспект Энергетиков;24;Новочеркасская;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297590952/;Санкт-Петербург;sale;flat;4;4;1;23.64;4340000;Василеостровский;4-я Васильевского острова линия;5;Василеостровская;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295048650/;Санкт-Петербург;sale;flat;19;24;1;26.6;4300000;Пушкинский;проспект Новгородский;2к1;Купчино;Шушары
Прайд Групп;real_estate_agent;https://spb.cian.ru/sale/flat/295810917/;Санкт-Петербург;sale;flat;16;25;1;22.2;4300000;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297470500/;Санкт-Петербург;sale;flat;1;5;1;13.7;4300000;Центральный;Полтавская ;10;Площадь Восстания;
ID 87201643;realtor;https://spb.cian.ru/sale/flat/299666392/;Санкт-Петербург;sale;flat;6;13;1;24.0;4300000;Красносельский;проспект Ветеранов;171к5;Ленинский проспект;Солнечный город
ID 82638420;homeowner;https://spb.cian.ru/sale/flat/298106423/;Санкт-Петербург;sale;flat;21;25;1;24.2;4300000;Невский;проспект Советский;34к2;Рыбацкое;Невские паруса
ID 96229915;realtor;https://spb.cian.ru/sale/flat/299096396/;Санкт-Петербург;sale;flat;10;12;1;23.6;4300000;Красносельский;проспект Ветеранов;171к5;Ленинский проспект;Солнечный город
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297415593/;Санкт-Петербург;sale;flat;9;13;1;23.33;4350000;Приморский;Планерная ;87к1;Комендантский проспект;FoRest Аквилон
Иван Мальцев;realtor;https://spb.cian.ru/sale/flat/299422671/;Санкт-Петербург;sale;flat;11;25;1;29.1;4380000;Красногвардейский; Чарушинская;2;Девяткино;Цветной Город
ID 93327170;homeowner;https://spb.cian.ru/sale/flat/299111248/;Санкт-Петербург;sale;flat;2;24;1;27.1;4390000;Невский; Русановская;9;Ломоносовская;Ласточкино гнездо
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295219232/;Санкт-Петербург;sale;flat;14;26;-1;15.67;4449134;Московский; Орджоникидзе;44а;Московская;Гостиничный комплекс на Орджоникидзе
НАШ ГОРОД;real_estate_agent;https://spb.cian.ru/sale/flat/297410237/;Санкт-Петербург;sale;flat;3;25;1;19.1;4450000;Приморский;набережная Реки Каменки;19к1;Озерки;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/296022724/;Санкт-Петербург;sale;flat;6;12;1;22.2;4450000;Невский;проспект Советский;;Рыбацкое;Живи! в Рыбацком
Самолет Плюс Центр;real_estate_agent;https://spb.cian.ru/sale/flat/294174097/;Санкт-Петербург;sale;flat;16;26;1;29.7;4499000;Выборгский; Архитектора Белова;6к1;;Парнас
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298092139/;Санкт-Петербург;sale;flat;3;14;-1;15.0;4500000;Выборгский;Большой Сампсониевский проспект;74к2;Лесная;Апартаменты Vertiсal We&I
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296598369/;Санкт-Петербург;sale;flat;4;16;1;24.2;4535000;Невский; Славянская;28;Обухово;Живи! в Рыбацком
Городское Жилищное Агентство;real_estate_agent;https://spb.cian.ru/sale/flat/298804288/;Санкт-Петербург;sale;flat;9;13;1;24.6;4500000;Красносельский;проспект Ветеранов;175;Проспект Ветеранов;Солнечный город
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/296301804/;Санкт-Петербург;sale;flat;2;5;1;16.45;4524000;Центральный;Манежный переулок;15-17;Чернышевская;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299563800/;Санкт-Петербург;sale;flat;17;27;1;28.7;4549999;Выборгский; Архитектора Белова;6к3;Парнас;Парнас
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/280186617/;Санкт-Петербург;sale;flat;3;5;1;26.0;4500000;Центральный;Кирочная ;11;Чернышевская;
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/299044444/;Санкт-Петербург;sale;flat;1;5;1;15.0;4500000;Адмиралтейский;Рузовская ;29;Пушкинская;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/275136349/;Санкт-Петербург;sale;flat;14;14;1;26.0;4500000;Выборгский; Тихоокеанская;18к2;Комендантский проспект;в Парголово
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298340784/;Санкт-Петербург;sale;flat;7;24;1;23.0;4500000;Пушкинский;переулок Вилеровский;6;;Юнион
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/292996297/;Санкт-Петербург;sale;flat;5;5;1;26.0;4500000;Адмиралтейский;Садовая ;112-114;Сенная площадь;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297328644/;Санкт-Петербург;sale;flat;9;12;1;23.27;4500000;Приморский;проспект Авиаконструкторов;61;Комендантский проспект;Полис Приморский 2
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296570095/;Санкт-Петербург;sale;flat;6;12;1;22.69;4550000;Невский; Гудиловская;6к1;Обухово;Живи! в Рыбацком
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299070061/;Санкт-Петербург;sale;flat;1;21;1;27.0;4580000;Приморский;Парашютная ;58;Комендантский проспект;Каменка
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/298751778/;Санкт-Петербург;sale;flat;1;4;1;21.56;4550000;Центральный;Синопская набережная;32/35;Площадь Восстания;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295326135/;Санкт-Петербург;sale;flat;25;25;1;26.9;4550000;Невский;проспект Советский;36к1;Рыбацкое;Невские паруса
ID 84738749;homeowner;https://spb.cian.ru/sale/flat/280239713/;Санкт-Петербург;sale;flat;2;8;1;24.5;4550000;Красносельский; Генерала Кравченко;7к3;Проспект Ветеранов;Солнечный город
Евгения Морошкина;realtor;https://spb.cian.ru/sale/flat/299385634/;Санкт-Петербург;sale;flat;11;11;1;20.1;4550000;Пушкинский;проспект Старорусский;13к2;Купчино;All Inclusive
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/288741608/;Санкт-Петербург;sale;flat;2;5;-1;15.7;4580000;Василеостровский;27-я Васильевского острова линия;10к2;Горный институт;
ID 99562123;homeowner;https://spb.cian.ru/sale/flat/299127798/;Санкт-Петербург;sale;flat;12;12;1;23.95;4550000;Красносельский;проспект Ветеранов;171к5;Ленинский проспект;Солнечный город
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/281157676/;Санкт-Петербург;sale;flat;3;16;1;25.0;4600000;Невский; Славянская;;Ломоносовская;Живи! в Рыбацком
НАШ ГОРОД;real_estate_agent;https://spb.cian.ru/sale/flat/298213132/;Санкт-Петербург;sale;flat;25;27;1;28.2;4600000;Выборгский; Архитектора Белова;6к3;Парнас;Парнас
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/287733598/;Санкт-Петербург;sale;flat;21;24;1;25.46;4600000;Приморский;шоссе Суздальское;18к4;Проспект Просвещения;Окла
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/297850837/;Санкт-Петербург;sale;flat;10;12;1;27.5;4600000;Красносельский; Летчика Лихолетова;14к2;Проспект Ветеранов;Солнечный город
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297324722/;Санкт-Петербург;sale;flat;3;13;1;24.05;4600000;Приморский;Планерная ;87к1;Комендантский проспект;FoRest Аквилон
ID 83314166;unknown;https://spb.cian.ru/sale/flat/298090734/;Санкт-Петербург;sale;flat;4;5;1;24.3;4600000;Пушкинский; Нины Петровой;6к1;Московская;ЮгТаун. Олимпийские кварталы
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298260224/;Санкт-Петербург;sale;flat;2;26;1;21.7;4650000;Приморский;набережная Реки Каменки;21к1;Озерки;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298153934/;Санкт-Петербург;sale;flat;3;25;1;26.2;4690000;Пушкинский; Валдайская;6к2;Купчино;Шушары
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/296710892/;Санкт-Петербург;sale;flat;3;8;1;21.0;4650000;Василеостровский;12-я Васильевского острова линия;53;Василеостровская;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/296513351/;Санкт-Петербург;sale;flat;3;8;1;26.2;4650000;Красносельский;проспект Буденного;21к1;Проспект Ветеранов;Солнечный город
Наталья Терентьева;realtor;https://spb.cian.ru/sale/flat/299436792/;Санкт-Петербург;sale;flat;2;5;1;25.6;4690000;Московский;Пулковское шоссе;99к4;Звездная;Парадный ансамбль
Семейный Риэлтор;real_estate_agent;https://spb.cian.ru/sale/flat/293953297/;Санкт-Петербург;sale;flat;4;6;1;18.6;4700000;Адмиралтейский;набережная Обводного Канала;113;;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297885084/;Санкт-Петербург;sale;flat;2;3;-1;26.5;4716000;Невский;Рыбацкий проспект;18;Рыбацкое;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295676672/;Санкт-Петербург;sale;flat;2;4;1;18.0;4700000;Центральный;Загородный проспект;24;Достоевская;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/296705193/;Санкт-Петербург;sale;flat;11;13;1;21.9;4799000;Приморский;проспект Авиаконструкторов;61;Комендантский проспект;Полис Приморский
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/288276065/;Санкт-Петербург;sale;flat;3;4;1;24.0;4750000;Пушкинский;шоссе Колпинское;129;Шушары;Univer City. Город возможностей
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297108112/;Санкт-Петербург;sale;flat;14;19;1;26.0;4750000;Выборгский;Заречная ;13к3;Парнас;На Заречной
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297137320/;Санкт-Петербург;sale;flat;21;21;1;21.56;4790000;Невский; Русановская;24;Ломоносовская;Аквилон SKY
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/296266051/;Санкт-Петербург;sale;flat;16;21;1;22.09;4790000;Невский; Русановская;24;Ломоносовская;Аквилон SKY
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/290404279/;Санкт-Петербург;sale;flat;17;18;1;21.4;4790000;Невский;Октябрьская набережная;102;Улица Дыбенко;Октябрьская набережная
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/290510567/;Санкт-Петербург;sale;flat;3;5;1;25.05;4750000;Пушкинский; Архитектора Данини;19к1;Московская;UP-квартал Пушкинский
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/292048587/;Санкт-Петербург;sale;flat;13;14;1;23.95;4800000;Приморский;Планерная ;87к1;Комендантский проспект;FoRest Аквилон
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/294248520/;Санкт-Петербург;sale;flat;2;4;1;27.0;4800000;Петродворцовый;;;Проспект Ветеранов;Дворцовый фасад ЖК
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297496263/;Санкт-Петербург;sale;flat;10;25;1;19.9;4800000;Приморский;набережная Реки Каменки;19к3;Проспект Просвещения;
Екатерина Лихоносова;realtor;https://spb.cian.ru/sale/flat/297208637/;Санкт-Петербург;sale;flat;4;14;1;24.3;4849999;Приморский;аллея Арцеуловская;19;Комендантский проспект;Чистое небо
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/284056829/;Санкт-Петербург;sale;flat;3;25;1;25.8;4890000;Приморский;шоссе Суздальское;30к2;Парнас;Орловский парк
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/296779531/;Санкт-Петербург;sale;flat;2;4;1;24.4;4900000;Пушкинский;шоссе Колпинское;129;Шушары;Univer City. Город возможностей
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299611479/;Санкт-Петербург;sale;flat;9;23;1;27.0;4900000;Пушкинский;Школьная ;17;;UP-квартал Московский
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/299269825/;Санкт-Петербург;sale;flat;8;16;1;22.1;4900000;Невский; Крыленко;1к1с7;Елизаровская;О Юность
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/298526498/;Санкт-Петербург;sale;flat;10;14;1;21.35;4900000;Приморский;проспект Авиаконструкторов;61;;Полис Приморский
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/294629236/;Санкт-Петербург;sale;flat;23;25;1;23.6;4930000;Приморский; Плесецкая;20к2;Комендантский проспект;Полис на Комендантском
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/290974377/;Санкт-Петербург;sale;flat;4;5;1;32.1;4900000;Московский;Пулковское шоссе;71к3;Звездная;Зеленый квартал
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298063471/;Санкт-Петербург;sale;flat;9;25;1;24.5;4900000;Приморский; Верхне-Каменская;11к1;Комендантский проспект;Чистое небо
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/293952418/;Санкт-Петербург;sale;flat;6;20;1;23.2;4950000;Красносельский; Маршала Казакова;70к1с1;Автово;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298851049/;Санкт-Петербург;sale;flat;4;4;1;25.8;4990000;Пушкинский;шоссе Колпинское;129;Шушары;Univer City. Город возможностей
CityRealty;real_estate_agent;https://spb.cian.ru/sale/flat/298832401/;Санкт-Петербург;sale;flat;2;3;-1;27.7;4999850;Невский;Рыбацкий проспект;18;Рыбацкое;
Самолет Плюс Центр;real_estate_agent;https://spb.cian.ru/sale/flat/297936140/;Санкт-Петербург;sale;flat;15;15;1;23.8;4990000;Московский;Пулковское шоссе;42к6;;ЦДС Московский
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/289120002/;Санкт-Петербург;sale;flat;5;23;1;30.6;4950000;Невский; Русановская;15к1;Обухово;Ласточкино гнездо
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298067338/;Санкт-Петербург;sale;flat;1;3;1;25.9;4990000;Невский;проспект Обуховской обороны;123А;Елизаровская;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/296062824/;Санкт-Петербург;sale;flat;1;18;1;27.05;4999000;Приморский;аллея Арцеуловская;15;Комендантский проспект;Чистое небо
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/295807228/;Санкт-Петербург;sale;flat;13;19;-1;28.4;4950000;Василеостровский;бульвар Александра Грина;1;Василеостровская;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299163627/;Санкт-Петербург;sale;flat;16;16;1;28.0;4950000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/299026979/;Санкт-Петербург;sale;flat;1;4;-1;12.4;4990000;Адмиралтейский;Английский проспект;30Б;Балтийская;
ID 51050110;homeowner;https://spb.cian.ru/sale/flat/291271448/;Санкт-Петербург;sale;flat;5;5;1;25.17;4950000;Пушкинский; Архитектора Данини;19к2;Купчино;UP-квартал Пушкинский
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299054999/;Санкт-Петербург;sale;flat;18;25;1;29.2;5015000;Приморский;аллея Арцеуловская;21;Комендантский проспект;Чистое небо
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297409782/;Санкт-Петербург;sale;flat;20;25;1;21.0;5000000;Выборгский; Шишкина;311;Парнас;Северная долина
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/293719803/;Санкт-Петербург;sale;flat;6;24;1;26.7;5000000;Выборгский; Архитектора Белова;6к1;Парнас;Парнас
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/299103462/;Санкт-Петербург;sale;flat;11;19;-1;22.9;5000000;Василеостровский;бульвар Александра Грина;3;Василеостровская;"Светлый мир ""Я-романтик"""
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/294422779/;Санкт-Петербург;sale;flat;20;20;1;24.0;5000000;Красносельский; Маршала Казакова;70к1с1;Ленинский проспект;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/292798336/;Санкт-Петербург;sale;flat;6;14;-1;20.9;5000000;Выборгский;Большой Сампсониевский проспект;74к2;Лесная;Апартаменты Vertiсal We&I
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298056111/;Санкт-Петербург;sale;flat;12;12;1;27.0;5000000;Красносельский;проспект Ветеранов;175;Проспект Ветеранов;Солнечный город
Владис Север;real_estate_agent;https://spb.cian.ru/sale/flat/298224865/;Санкт-Петербург;sale;flat;13;16;1;24.9;5050000;Приморский;Комендантский проспект;66к1;Комендантский проспект;Чистое небо
ID 113725108;unknown;https://spb.cian.ru/sale/flat/293803882/;Санкт-Петербург;sale;flat;4;14;1;24.0;5050000;Приморский;аллея Арцеуловская;19;Комендантский проспект;Чистое небо
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297452972/;Санкт-Петербург;sale;flat;13;19;1;28.4;5090000;Василеостровский;бульвар Александра Грина;1;;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299558859/;Санкт-Петербург;sale;flat;13;13;1;21.3;5100000;Приморский;проспект Авиаконструкторов;61;Комендантский проспект;Полис Приморский
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/299134820/;Санкт-Петербург;sale;flat;2;5;1;27.57;5100000;Московский;Пулковское шоссе;71к16;Звездная;Зеленый квартал
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/279154958/;Санкт-Петербург;sale;flat;3;4;1;24.3;5100000;Красносельский; Владимира Пчелинцева;4;Проспект Ветеранов;Солнечный город. Резиденции
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298746009/;Санкт-Петербург;sale;flat;8;12;1;24.7;5100000;Красносельский; Генерала Кравченко;8;Проспект Ветеранов;Солнечный город
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298343462/;Санкт-Петербург;sale;flat;9;25;1;28.46;5110000;Приморский;проспект Авиаконструкторов;69;Комендантский проспект;Чистое небо
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297885353/;Санкт-Петербург;sale;flat;10;25;1;26.62;5110000;Приморский;проспект Авиаконструкторов;69;Комендантский проспект;Чистое небо
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/294824502/;Санкт-Петербург;sale;flat;6;15;-1;26.0;5100000;Невский; Крыленко;14с2;Улица Дыбенко;WINGS апартаменты на Крыленко
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/297806607/;Санкт-Петербург;sale;flat;18;24;1;23.9;5100000;Приморский; Плесецкая;10;Комендантский проспект;Полис на Комендантском
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/295103684/;Санкт-Петербург;sale;flat;3;5;-1;16.7;5100000;Василеостровский;27-я Васильевского острова линия;10к2;Василеостровская;
THE KEYS;real_estate_agent;https://spb.cian.ru/sale/flat/293755356/;Санкт-Петербург;sale;flat;5;18;1;23.43;5190000;Василеостровский; Вадима Шефнера;4;Приморская;Магеллан (Гавань Капитанов)
NEWдвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296027142/;Санкт-Петербург;sale;flat;25;26;1;24.57;5150000;Приморский; Верхне-Каменская;11к1с1;Комендантский проспект;Чистое небо
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/293424624/;Санкт-Петербург;sale;flat;17;25;1;24.1;5150000;Приморский; Верхне-Каменская;7к1;Комендантский проспект;Чистое небо
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/292571474/;Санкт-Петербург;sale;flat;15;18;-1;29.0;5150000;Василеостровский;бульвар Александра Грина;1;Приморская;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297370259/;Санкт-Петербург;sale;flat;5;5;1;22.5;5155000;Московский; Орбитальная;7к1;Звездная;
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/297850832/;Санкт-Петербург;sale;flat;20;24;1;27.0;5200000;Приморский; Верхне-Каменская;11к1;Комендантский проспект;Чистое небо
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/298070903/;Санкт-Петербург;sale;flat;3;4;1;24.3;5200000;Красносельский; Владимира Пчелинцева;4;Проспект Ветеранов;Солнечный город. Резиденции
